date,areaName,areaCode,hospitalCases,newAdmissions,newCasesBySpecimenDate,newDeaths28DaysByDeathDate,newPillarTwoTestsByPublishDate,newDeaths28DaysByPublishDate,newPillarOneTestsByPublishDate,newCasesLFDConfirmedPCRBySpecimenDate,newCasesPCROnlyBySpecimenDate,newPCRTestsByPublishDate,newLFDTests,newCasesLFDOnlyBySpecimenDate,cumPeopleVaccinatedSecondDoseByPublishDate,newCasesByPublishDate,covidOccupiedMVBeds
2021-04-27,Wales,W92000004,102,19,60,0,1773,0,3741,,,5514,0,,715425,33,4
2021-04-26,Wales,W92000004,86,10,57,1,2481,2,2736,,,5217,0,,701099,97,4
2021-04-25,Wales,W92000004,81,17,32,1,12153,3,6734,,,18887,0,,689534,62,5
2021-04-24,Wales,W92000004,103,15,38,0,0,0,0,,,0,0,,687049,0,5
2021-04-23,Wales,W92000004,103,10,48,2,7868,0,3680,,,11548,0,,670413,58,7
2021-04-22,Wales,W92000004,101,13,55,0,9959,1,3167,,,13126,0,,653537,63,7
2021-04-21,Wales,W92000004,101,23,63,1,8016,0,3938,,,11954,0,,635655,64,7
2021-04-20,Wales,W92000004,101,22,57,1,2281,2,4034,,,6315,0,,622513,53,8
2021-04-19,Wales,W92000004,97,20,74,0,2722,2,2750,,,5472,0,,610882,102,8
2021-04-18,Wales,W92000004,109,15,54,2,12333,3,6441,,,18774,0,,602807,94,9
2021-04-17,Wales,W92000004,115,10,38,2,0,0,0,,,0,0,,601458,0,10
2021-04-16,Wales,W92000004,106,21,60,0,9389,0,3196,,,12585,0,,588833,48,11
2021-04-15,Wales,W92000004,117,16,70,1,7676,2,3152,,,10828,0,,574590,105,13
2021-04-14,Wales,W92000004,124,20,80,3,8706,0,4329,,,13035,0,,559888,62,11
2021-04-13,Wales,W92000004,133,11,64,0,1928,2,4288,,,6216,0,,549193,69,12
2021-04-12,Wales,W92000004,142,17,107,2,2774,0,2910,,,5684,0,,537195,50,13
2021-04-11,Wales,W92000004,208,14,55,0,5801,3,2433,,,8234,0,,528199,53,16
2021-04-10,Wales,W92000004,202,13,51,2,4983,0,2631,,,7614,0,,525177,130,16
2021-04-09,Wales,W92000004,209,16,72,2,12342,1,4549,,,16891,0,,509478,114,15
2021-04-08,Wales,W92000004,207,16,90,1,10113,6,3917,,,14030,0,,498318,82,14
2021-04-07,Wales,W92000004,225,18,105,0,4192,0,3958,,,8150,0,,484739,82,16
2021-04-06,Wales,W92000004,243,17,105,2,2346,2,2735,,,5081,0,,475570,126,16
2021-04-05,Wales,W92000004,257,17,72,1,6046,8,4493,,,10539,0,,469251,189,17
2021-04-04,Wales,W92000004,242,21,76,0,0,0,0,,,0,0,,467683,0,19
2021-04-03,Wales,W92000004,243,22,58,1,17970,2,6081,,,24051,0,,466118,95,17
2021-04-02,Wales,W92000004,257,25,64,5,0,0,0,,,0,0,,463445,0,17
2021-04-01,Wales,W92000004,281,21,94,2,8165,2,3245,,,11410,0,,459777,188,17
2021-03-31,Wales,W92000004,290,17,108,0,9530,1,5020,,,14550,0,,449538,60,16
2021-03-30,Wales,W92000004,306,17,138,0,1835,0,2754,,,4589,0,,437937,94,15
2021-03-29,Wales,W92000004,320,11,123,2,3561,1,2945,,,6506,0,,424016,125,17
2021-03-28,Wales,W92000004,322,19,103,1,7193,0,2551,,,9744,0,,416862,171,17
2021-03-27,Wales,W92000004,320,29,87,1,9516,7,3497,,,13013,0,,412663,201,21
2021-03-26,Wales,W92000004,322,18,152,1,10201,3,3769,,,13970,0,,400743,190,20
2021-03-25,Wales,W92000004,344,19,199,1,11137,4,3739,,,14876,0,,389663,227,22
2021-03-24,Wales,W92000004,373,35,190,2,11188,3,4163,,,15351,0,,378795,159,26
2021-03-23,Wales,W92000004,382,37,163,1,4428,0,4272,,,8700,0,,366803,127,25
2021-03-22,Wales,W92000004,394,30,198,3,2729,0,2482,,,5211,0,,353347,150,27
2021-03-21,Wales,W92000004,415,43,139,3,7334,6,2659,,,9993,0,,346058,196,32
2021-03-20,Wales,W92000004,415,51,152,0,9043,6,3114,,,12157,0,,338959,208,30
2021-03-19,Wales,W92000004,445,57,177,7,9413,9,3507,,,12920,0,,329530,201,32
2021-03-18,Wales,W92000004,459,59,218,2,10767,4,3872,,,14639,0,,318976,297,30
2021-03-17,Wales,W92000004,557,55,183,5,11391,8,3988,,,15379,0,,304411,145,28
2021-03-16,Wales,W92000004,540,39,183,3,3294,1,3621,,,6915,0,,289185,142,30
2021-03-15,Wales,W92000004,576,23,196,4,2718,2,2629,,,5347,0,,272983,248,30
2021-03-14,Wales,W92000004,599,40,159,8,7328,10,2812,,,10140,0,,264255,217,28
2021-03-13,Wales,W92000004,614,36,190,4,7580,6,3519,,,11099,0,,257398,210,31
2021-03-12,Wales,W92000004,611,39,206,4,8644,12,3645,,,12289,0,,250026,190,31
2021-03-11,Wales,W92000004,634,48,228,3,10166,12,3863,,,14029,0,,237357,195,32
2021-03-10,Wales,W92000004,658,30,202,7,8103,6,4208,,,12311,0,,221902,225,31
2021-03-09,Wales,W92000004,700,40,165,4,4002,3,3633,,,7635,0,,206394,166,34
2021-03-08,Wales,W92000004,712,26,258,6,2452,0,3138,,,5590,0,,192030,164,36
2021-03-07,Wales,W92000004,758,39,146,6,5927,18,2939,,,8866,0,,183739,152,36
2021-03-06,Wales,W92000004,793,61,169,8,7164,7,3849,,,11013,0,,176054,195,35
2021-03-05,Wales,W92000004,793,61,131,4,8374,12,3675,,,12049,0,,168163,230,34
2021-03-04,Wales,W92000004,846,50,199,8,9049,13,3313,,,12362,0,,154819,267,41
2021-03-03,Wales,W92000004,891,52,209,6,7480,12,4248,,,11728,0,,139445,208,42
2021-03-02,Wales,W92000004,924,73,237,13,2617,1,4131,,,6748,0,,124781,170,52
2021-03-01,Wales,W92000004,971,30,244,10,2341,3,2778,,,5119,0,,111716,193,48
2021-02-28,Wales,W92000004,946,47,207,3,5968,24,2632,,,8600,0,,103819,247,45
2021-02-27,Wales,W92000004,935,55,139,12,6737,16,3489,,,10226,0,,96408,198,51
2021-02-26,Wales,W92000004,1023,66,202,13,7743,16,4166,,,11909,0,,89053,308,54
2021-02-25,Wales,W92000004,1057,69,225,14,9594,21,4284,,,13878,0,,80062,312,60
2021-02-24,Wales,W92000004,1119,70,264,12,6767,13,4120,,,10887,0,,69851,236,59
2021-02-23,Wales,W92000004,1116,53,288,14,2099,4,3683,,,5782,0,,59279,317,61
2021-02-22,Wales,W92000004,1149,45,336,13,3210,9,3090,,,6300,0,,49729,319,61
2021-02-21,Wales,W92000004,1137,65,274,15,6268,16,3554,,,9822,0,,42752,336,68
2021-02-20,Wales,W92000004,1122,83,267,15,7386,16,3684,,,11070,0,,37773,363,76
2021-02-19,Wales,W92000004,1171,90,309,18,8703,16,4028,,,12731,0,,32002,533,79
2021-02-18,Wales,W92000004,1165,78,343,11,10568,14,5099,,,15667,0,,25433,290,82
2021-02-17,Wales,W92000004,1199,86,373,13,5561,30,3892,,,9453,0,,19342,374,77
2021-02-16,Wales,W92000004,1246,63,442,12,2598,8,4012,,,6610,0,,12988,275,79
2021-02-15,Wales,W92000004,1312,63,452,18,2401,16,2962,,,5363,0,,7251,363,77
2021-02-14,Wales,W92000004,1294,91,288,21,6176,15,2484,,,8660,0,,5402,394,85
2021-02-13,Wales,W92000004,1302,99,281,19,7399,22,3876,,,11275,0,,4573,400,88
2021-02-12,Wales,W92000004,1317,76,408,25,9037,25,3895,,,12932,0,,4224,608,89
2021-02-11,Wales,W92000004,1371,106,377,16,10184,27,4306,,,14490,0,,4010,410,94
2021-02-10,Wales,W92000004,1366,85,448,20,6558,21,4153,,,10711,0,,3795,323,90
2021-02-09,Wales,W92000004,1392,87,464,18,2531,10,3197,,,5728,0,,3687,351,84
2021-02-08,Wales,W92000004,1413,65,492,17,3513,12,2933,,,6446,0,,3491,610,88
2021-02-07,Wales,W92000004,1424,57,284,18,7918,28,3095,,,11013,0,,2792,461,90
2021-02-06,Wales,W92000004,1470,88,359,27,8978,49,4229,,,13207,0,,2606,675,98
2021-02-05,Wales,W92000004,1507,93,501,23,13566,45,5752,,,19318,0,,2471,399,104
2021-02-04,Wales,W92000004,1544,93,501,22,4485,35,3511,,,7996,0,,1635,544,107
2021-02-03,Wales,W92000004,1598,108,579,27,6941,50,4602,,,11543,0,,1216,455,109
2021-02-02,Wales,W92000004,1638,99,597,33,3278,7,3389,,,6667,0,,1160,614,113
2021-02-01,Wales,W92000004,1638,80,612,28,4152,21,2748,,,6900,0,,1066,630,113
2021-01-31,Wales,W92000004,1678,77,465,22,7728,34,4541,,,12269,0,,841,605,122
2021-01-30,Wales,W92000004,1643,103,487,22,6745,25,4487,,,11232,0,,786,737,122
2021-01-29,Wales,W92000004,1686,97,600,42,10261,29,5304,,,15565,0,,750,546,128
2021-01-28,Wales,W92000004,1722,132,658,29,8467,56,4761,,,13228,0,,717,705,134
2021-01-27,Wales,W92000004,1745,112,703,22,7008,49,4999,,,12007,0,,674,537,134
2021-01-26,Wales,W92000004,1809,120,732,37,3547,8,2904,,,6451,0,,639,570,130
2021-01-25,Wales,W92000004,1832,75,850,27,4238,23,2963,,,7201,0,,581,872,137
2021-01-24,Wales,W92000004,1816,110,397,34,8634,44,4285,,,12919,0,,543,796,130
2021-01-23,Wales,W92000004,1784,135,542,33,8434,27,4790,,,13224,0,,516,1079,130
2021-01-22,Wales,W92000004,1823,133,772,39,10631,67,5149,,,15780,0,,469,801,136
2021-01-21,Wales,W92000004,1832,116,909,34,10006,46,4962,,,14968,0,,415,1153,134
2021-01-20,Wales,W92000004,1867,110,972,38,8642,44,4415,,,13057,0,,396,1283,137
2021-01-19,Wales,W92000004,1840,126,1081,26,7296,8,2963,,,10259,0,,370,1106,137
2021-01-18,Wales,W92000004,1931,102,1398,43,6422,20,4109,,,10531,0,,265,1332,149
2021-01-17,Wales,W92000004,1853,93,827,26,9089,48,4563,,,13652,0,,201,1172,141
2021-01-16,Wales,W92000004,1860,110,1005,40,10506,55,4620,,,15126,0,,129,1129,139
2021-01-15,Wales,W92000004,1872,124,1214,42,10494,54,4902,,,15396,0,,129,1808,137
2021-01-14,Wales,W92000004,1881,122,1313,54,14026,54,4944,,,18970,0,,129,1644,135
2021-01-13,Wales,W92000004,1949,129,1464,43,10848,66,4663,,,15511,0,,121,1533,145
2021-01-12,Wales,W92000004,2009,147,1601,48,7069,16,4107,,,11176,0,,108,1332,150
2021-01-11,Wales,W92000004,1970,84,1736,54,7803,17,3177,,,10980,0,,97,1793,145
2021-01-10,Wales,W92000004,1983,95,1176,40,11958,45,4763,,,16721,0,,79,1660,144
2021-01-09,Wales,W92000004,1975,140,1142,34,12838,62,5272,,,18110,0,,,2373,143
2021-01-08,Wales,W92000004,1936,142,1598,45,13772,56,5560,,,19332,0,,,2487,146
2021-01-07,Wales,W92000004,1940,159,1667,41,14004,63,4708,,,18712,0,,,1718,143
2021-01-06,Wales,W92000004,1914,144,1993,48,8926,76,3829,,,12755,0,,,2238,139
2021-01-05,Wales,W92000004,1964,146,2386,39,8187,17,4306,,,12493,0,,,2069,140
2021-01-04,Wales,W92000004,1966,86,2659,37,9992,25,2664,,,12656,0,,,1898,138
2021-01-03,Wales,W92000004,1937,86,1811,53,10211,56,2763,,,12974,0,,,4011,136
2021-01-02,Wales,W92000004,1937,85,2093,34,27848,70,7894,,,35742,0,,,2764,136
2021-01-01,Wales,W92000004,1838,154,1214,58,0,0,0,,,0,0,,,0,122
2020-12-31,Wales,W92000004,1880,141,2009,51,10002,65,4814,,,14816,0,,,1831,126
2020-12-30,Wales,W92000004,1901,164,2698,50,7532,13,3662,,,11194,0,,,2281,119
2020-12-29,Wales,W92000004,1892,136,3563,41,8671,33,2119,,,10790,0,,,2510,122
2020-12-28,Wales,W92000004,1843,125,2356,49,8689,15,2660,,,11349,0,,,2273,127
2020-12-27,Wales,W92000004,1782,97,2495,29,12882,70,2196,,,15078,0,,,4142,119
2020-12-26,Wales,W92000004,1716,73,1893,43,29428,35,7566,,,36994,0,,,2237,110
2020-12-25,Wales,W92000004,1597,106,642,33,0,0,0,,,0,0,,,0,110
2020-12-24,Wales,W92000004,1712,146,1473,45,12043,63,5199,,,17242,0,,,2161,102
2020-12-23,Wales,W92000004,1720,143,2443,34,11465,51,4156,,,15621,0,,,3013,102
2020-12-22,Wales,W92000004,1727,124,2705,35,14857,24,4242,,,19099,0,,,2761,107
2020-12-21,Wales,W92000004,1683,92,2743,37,16802,10,3677,,,20479,0,,,2563,102
2020-12-20,Wales,W92000004,1652,90,2209,35,14249,69,4374,,,18623,0,,,2334,93
2020-12-19,Wales,W92000004,1605,107,2170,34,11659,35,5542,,,17201,0,,,3065,97
2020-12-18,Wales,W92000004,1585,119,2537,48,14620,38,5025,,,19645,0,,,2801,98
2020-12-17,Wales,W92000004,1573,128,2776,48,14410,52,5197,,,19607,0,,,11468,102
2020-12-16,Wales,W92000004,1513,131,3139,34,60743,30,4322,,,65065,0,,,530,103
2020-12-15,Wales,W92000004,1525,88,3182,33,64,9,6129,,,6193,0,,,615,98
2020-12-14,Wales,W92000004,1529,67,3538,30,23,33,6703,,,6726,0,,,1228,91
2020-12-13,Wales,W92000004,1425,64,2734,22,4561,0,4742,,,9303,0,,,0,87
2020-12-12,Wales,W92000004,1370,102,2286,33,0,31,0,,,0,0,,,2494,81
2020-12-11,Wales,W92000004,1385,117,2811,26,14382,29,5456,,,19838,0,,,2234,82
2020-12-10,Wales,W92000004,1328,105,2664,33,11564,33,5749,,,17313,0,,,1968,83
2020-12-09,Wales,W92000004,1280,76,2692,25,10177,31,3711,,,13888,0,,,2238,75
2020-12-08,Wales,W92000004,1231,98,2601,25,8990,31,4182,,,13172,0,,,780,77
2020-12-07,Wales,W92000004,1208,63,2511,20,6378,2,2882,,,9260,0,,,2021,82
2020-12-06,Wales,W92000004,1199,62,1697,25,12369,14,4293,,,16662,0,,,1916,76
2020-12-05,Wales,W92000004,1167,81,1533,20,14382,24,5195,,,19577,0,,,1645,73
2020-12-04,Wales,W92000004,1175,58,1701,27,12700,33,4639,,,17339,0,,,1471,72
2020-12-03,Wales,W92000004,1187,50,1803,27,11342,24,3875,,,15217,0,,,1473,71
2020-12-02,Wales,W92000004,1180,84,1651,22,10535,51,3677,,,14212,0,,,1480,69
2020-12-01,Wales,W92000004,1171,102,1609,19,7541,23,3506,,,11047,0,,,667,70
2020-11-30,Wales,W92000004,1151,62,1505,17,4395,3,2977,,,7372,0,,,802,68
2020-11-29,Wales,W92000004,1125,73,966,26,8695,16,3974,,,12669,0,,,1004,68
2020-11-28,Wales,W92000004,1106,66,844,32,9801,29,4599,,,14400,0,,,1445,68
2020-11-27,Wales,W92000004,1129,86,1035,26,12314,21,4484,,,16798,0,,,1105,65
2020-11-26,Wales,W92000004,1134,93,1160,30,8592,28,4116,,,12708,0,,,1251,69
2020-11-25,Wales,W92000004,1128,70,1336,17,10776,41,3788,,,14564,0,,,907,66
2020-11-24,Wales,W92000004,1114,78,1093,18,5682,21,3235,,,8917,0,,,595,70
2020-11-23,Wales,W92000004,1150,71,1030,25,4808,9,3154,,,7962,0,,,892,74
2020-11-22,Wales,W92000004,1105,62,717,27,8021,11,3895,,,11916,0,,,808,72
2020-11-21,Wales,W92000004,1125,84,680,28,9903,28,4102,,,14005,0,,,1016,68
2020-11-20,Wales,W92000004,1100,77,936,21,9533,31,4313,,,13846,0,,,1020,64
2020-11-19,Wales,W92000004,1140,67,920,26,8938,23,4354,,,13292,0,,,1048,68
2020-11-18,Wales,W92000004,1121,80,987,18,8400,41,3409,,,11809,0,,,638,63
2020-11-17,Wales,W92000004,1143,72,1041,29,3952,34,2966,,,6918,0,,,705,62
2020-11-16,Wales,W92000004,1127,71,993,23,5377,2,3015,,,8392,0,,,892,58
2020-11-15,Wales,W92000004,1104,69,627,25,8895,16,3620,,,12515,0,,,1333,63
2020-11-14,Wales,W92000004,1080,89,629,19,11335,20,4295,,,15630,0,,,933,72
2020-11-13,Wales,W92000004,1060,74,859,30,8247,29,3994,,,12241,0,,,797,67
2020-11-12,Wales,W92000004,1066,100,773,28,5428,34,3701,,,9129,0,,,867,59
2020-11-11,Wales,W92000004,1054,95,855,29,5366,45,3368,,,8734,0,,,928,59
2020-11-10,Wales,W92000004,1044,104,964,28,5588,22,2709,,,8297,0,,,444,68
2020-11-09,Wales,W92000004,1030,64,1009,29,3962,8,3449,,,7411,0,,,931,74
2020-11-08,Wales,W92000004,992,75,698,28,7465,19,4429,,,11894,0,,,744,63
2020-11-07,Wales,W92000004,953,112,605,15,7981,32,4125,,,12106,0,,,958,61
2020-11-06,Wales,W92000004,945,82,877,26,7132,13,4120,,,11252,0,,,1352,66
2020-11-05,Wales,W92000004,946,102,1016,31,9315,30,3926,,,13241,0,,,1272,60
2020-11-04,Wales,W92000004,914,129,1095,22,7428,44,3534,,,10962,0,,,1202,60
2020-11-03,Wales,W92000004,900,104,1235,23,4874,4,3138,,,8012,0,,,1119,54
2020-11-02,Wales,W92000004,866,75,1409,17,7153,3,3059,,,10212,0,,,1646,57
2020-11-01,Wales,W92000004,809,76,947,28,10075,16,3767,,,13842,0,,,819,53
2020-10-31,Wales,W92000004,794,80,879,12,3953,13,3327,,,7280,0,,,1301,66
2020-10-30,Wales,W92000004,762,97,1241,14,7760,11,4139,,,11899,0,,,1737,57
2020-10-29,Wales,W92000004,739,86,1583,21,9028,21,3637,,,12665,0,,,1375,46
2020-10-28,Wales,W92000004,695,83,1357,11,7553,37,3117,,,10670,0,,,1414,47
2020-10-27,Wales,W92000004,685,114,1478,23,5909,7,2945,,,8854,0,,,1207,45
2020-10-26,Wales,W92000004,654,76,1557,15,6828,6,2970,,,9798,0,,,1158,51
2020-10-25,Wales,W92000004,612,78,940,16,10839,5,3847,,,14686,0,,,1104,52
2020-10-24,Wales,W92000004,575,98,1025,15,7425,16,3792,,,11217,0,,,1324,45
2020-10-23,Wales,W92000004,571,123,1197,11,10786,13,3732,,,14518,0,,,761,41
2020-10-22,Wales,W92000004,550,107,1056,28,6640,7,4079,,,10719,0,,,1134,47
2020-10-21,Wales,W92000004,524,92,1266,13,6840,14,3652,,,10492,0,,,962,41
2020-10-20,Wales,W92000004,492,77,1236,4,6283,10,3181,,,9464,0,,,1148,43
2020-10-19,Wales,W92000004,491,60,1111,13,8714,1,3741,,,12455,0,,,626,43
2020-10-18,Wales,W92000004,482,88,716,11,6558,3,4356,,,10914,0,,,950,40
2020-10-17,Wales,W92000004,437,112,708,4,8645,5,3786,,,12431,0,,,674,35
2020-10-16,Wales,W92000004,442,105,951,6,5173,5,3676,,,8849,0,,,979,32
2020-10-15,Wales,W92000004,414,102,790,7,6096,10,3727,,,9823,0,,,727,30
2020-10-14,Wales,W92000004,384,123,906,7,5363,10,3445,,,8808,0,,,946,29
2020-10-13,Wales,W92000004,345,98,953,8,6597,5,3129,,,9726,0,,,764,25
2020-10-12,Wales,W92000004,348,86,782,4,8437,4,3208,,,11645,0,,,487,30
2020-10-11,Wales,W92000004,327,79,626,4,7077,2,3894,,,10971,0,,,467,29
2020-10-10,Wales,W92000004,292,103,620,3,6442,21,2905,,,9347,0,,,627,29
2020-10-09,Wales,W92000004,291,60,781,6,6523,2,3334,,,9857,0,,,766,32
2020-10-08,Wales,W92000004,284,76,827,6,8917,1,3622,,,12539,0,,,638,26
2020-10-07,Wales,W92000004,277,85,851,11,6831,3,3135,,,9966,0,,,752,27
2020-10-06,Wales,W92000004,261,80,771,4,7233,10,3285,,,10518,0,,,425,28
2020-10-05,Wales,W92000004,249,59,703,10,7206,0,2998,,,10204,0,,,596,32
2020-10-04,Wales,W92000004,230,92,614,3,6935,0,3730,,,10665,0,,,432,30
2020-10-03,Wales,W92000004,220,79,518,8,5327,5,3639,,,8966,0,,,576,30
2020-10-02,Wales,W92000004,218,94,603,2,7351,3,3637,,,10988,0,,,462,32
2020-10-01,Wales,W92000004,214,79,628,5,6279,6,3245,,,9524,0,,,398,32
2020-09-30,Wales,W92000004,211,61,601,4,5760,1,3377,,,9137,0,,,388,29
2020-09-29,Wales,W92000004,205,90,466,4,4537,3,3282,,,7819,0,,,366,34
2020-09-28,Wales,W92000004,188,71,426,3,7218,0,2588,,,9806,0,,,286,30
2020-09-27,Wales,W92000004,172,56,317,3,7767,0,3119,,,10886,0,,,362,26
2020-09-26,Wales,W92000004,136,61,403,2,8427,3,3310,,,11737,0,,,370,22
2020-09-25,Wales,W92000004,145,67,385,1,7147,3,4111,,,11258,0,,,320,19
2020-09-24,Wales,W92000004,115,94,316,0,6884,1,3970,,,10854,0,,,348,19
2020-09-23,Wales,W92000004,111,70,378,3,7720,2,3310,,,11030,0,,,389,21
2020-09-22,Wales,W92000004,93,43,380,3,7151,0,2459,,,9610,0,,,281,18
2020-09-21,Wales,W92000004,99,59,312,1,7279,0,2501,,,9780,0,,,234,16
2020-09-20,Wales,W92000004,82,28,252,1,6916,0,2934,,,9850,0,,,199,11
2020-09-19,Wales,W92000004,82,34,280,0,5597,2,3187,,,,0,,,212,9
2020-09-18,Wales,W92000004,68,41,246,0,5961,1,3790,,,,0,,,185,15
2020-09-17,Wales,W92000004,55,42,261,2,7388,3,3396,,,,0,,,168,11
2020-09-16,Wales,W92000004,54,65,207,2,6521,0,3276,,,,0,,,199,9
2020-09-15,Wales,W92000004,53,53,164,2,7038,0,2793,,,,0,,,110,6
2020-09-14,Wales,W92000004,45,59,192,0,5387,0,2515,,,,0,,,183,10
2020-09-13,Wales,W92000004,36,55,164,1,6699,0,3268,,,,0,,,162,11
2020-09-12,Wales,W92000004,42,55,140,0,7680,0,3544,,,,0,,,164,8
2020-09-11,Wales,W92000004,42,70,145,1,7394,0,2943,,,,0,,,133,7
2020-09-10,Wales,W92000004,48,49,186,0,6795,0,1956,,,,0,,,102,7
2020-09-09,Wales,W92000004,37,56,158,0,3923,0,3876,,,,0,,,165,8
2020-09-08,Wales,W92000004,35,65,143,0,7613,0,1994,,,,0,,,150,9
2020-09-07,Wales,W92000004,38,46,159,0,5319,0,1852,,,,0,,,133,9
2020-09-06,Wales,W92000004,36,42,131,0,4196,0,1685,,,,0,,,98,10
2020-09-05,Wales,W92000004,39,27,128,0,4978,1,1536,,,,0,,,77,10
2020-09-04,Wales,W92000004,35,69,149,0,4740,0,1809,,,,0,,,51,8
2020-09-03,Wales,W92000004,38,70,126,1,4999,0,1832,,,,0,,,50,11
2020-09-02,Wales,W92000004,42,59,95,0,4613,0,1325,,,,0,,,42,14
2020-09-01,Wales,W92000004,43,69,58,0,5462,1,1314,,,,0,,,51,14
2020-08-31,Wales,W92000004,42,29,44,2,3197,0,1536,,,,0,,,39,10
2020-08-30,Wales,W92000004,47,33,46,0,3226,0,1197,,,,0,,,56,9
2020-08-29,Wales,W92000004,42,52,44,0,5038,0,1483,,,,0,,,40,3
2020-08-28,Wales,W92000004,41,83,52,0,3651,0,1388,,,,0,,,34,3
2020-08-27,Wales,W92000004,41,70,50,0,3364,1,1340,,,,0,,,35,6
2020-08-26,Wales,W92000004,48,69,44,0,3729,1,1465,,,,0,,,34,6
2020-08-25,Wales,W92000004,48,49,50,0,3460,0,1450,,,,0,,,28,4
2020-08-24,Wales,W92000004,50,36,36,1,4450,1,1356,,,,0,,,19,4
2020-08-23,Wales,W92000004,51,26,11,0,3378,2,1543,,,,0,,,20,5
2020-08-22,Wales,W92000004,52,39,19,1,3461,1,1562,,,,0,,,34,3
2020-08-21,Wales,W92000004,55,54,23,0,3378,0,1643,,,,0,,,34,6
2020-08-20,Wales,W92000004,59,39,31,0,3032,0,1411,,,,0,,,19,10
2020-08-19,Wales,W92000004,60,45,35,0,2327,0,1635,,,,0,,,21,5
2020-08-18,Wales,W92000004,61,63,38,2,3547,0,2432,,,,0,,,24,6
2020-08-17,Wales,W92000004,71,38,19,0,2872,0,2588,,,,0,,,14,3
2020-08-16,Wales,W92000004,71,37,18,0,3417,2,3618,,,,0,,,18,6
2020-08-15,Wales,W92000004,69,52,10,0,3774,1,2988,,,,0,,,27,5
2020-08-14,Wales,W92000004,70,39,17,1,3068,0,2665,,,,0,,,18,6
2020-08-13,Wales,W92000004,68,63,17,1,3343,0,2112,,,,0,,,15,6
2020-08-12,Wales,W92000004,69,45,24,1,2117,5,2155,,,,0,,,8,7
2020-08-11,Wales,W92000004,69,47,27,0,3667,2,2479,,,,0,,,13,6
2020-08-10,Wales,W92000004,78,31,19,2,5261,0,2512,,,,0,,,12,6
2020-08-09,Wales,W92000004,82,51,8,0,4223,0,2586,,,,0,,,26,5
2020-08-08,Wales,W92000004,88,55,5,2,3384,1,3202,,,,0,,,19,3
2020-08-07,Wales,W92000004,96,53,16,5,2579,7,2937,,,,0,,,17,5
2020-08-06,Wales,W92000004,103,45,22,0,2156,3,2863,,,,0,,,15,3
2020-08-05,Wales,W92000004,105,74,22,3,2456,2,1565,,,,0,,,14,6
2020-08-04,Wales,W92000004,115,65,24,4,2200,1,2353,,,,0,,,22,7
2020-08-03,Wales,W92000004,119,29,22,1,2479,0,2182,,,,0,,,24,6
2020-08-02,Wales,W92000004,116,35,14,2,3615,3,3599,,,,0,,,37,9
2020-08-01,Wales,W92000004,124,73,16,2,3297,2,3520,,,,0,,,21,14
2020-07-31,Wales,W92000004,116,54,16,4,4970,6,3276,,,,0,,,26,10
2020-07-30,Wales,W92000004,132,53,30,2,3106,0,2385,,,,0,,,9,11
2020-07-29,Wales,W92000004,137,64,27,4,3138,5,1684,,,,0,,,32,12
2020-07-28,Wales,W92000004,136,49,27,2,809,0,2831,,,,0,,,21,12
2020-07-27,Wales,W92000004,130,43,23,1,1752,0,3257,,,,0,,,45,11
2020-07-26,Wales,W92000004,127,45,35,2,4382,1,3164,,,,0,,,22,7
2020-07-25,Wales,W92000004,129,48,24,2,3789,0,3080,,,,0,,,30,7
2020-07-24,Wales,W92000004,132,61,30,1,3039,0,2826,,,,0,,,45,8
2020-07-23,Wales,W92000004,132,88,31,0,3723,0,2374,,,,0,,,43,6
2020-07-22,Wales,W92000004,123,72,25,1,2518,1,1695,,,,0,,,22,8
2020-07-21,Wales,W92000004,118,46,61,1,685,0,1759,,,,0,,,22,9
2020-07-20,Wales,W92000004,130,43,43,0,2462,0,2851,,,,0,,,15,6
2020-07-19,Wales,W92000004,113,51,10,0,4109,1,2766,,,,0,,,31,7
2020-07-18,Wales,W92000004,125,54,11,0,,0,2962,,,,0,,,10,10
2020-07-17,Wales,W92000004,119,59,17,0,5,1,2905,,,,0,,,16,11
2020-07-16,Wales,W92000004,136,48,25,1,799,0,2610,,,,0,,,18,17
2020-07-15,Wales,W92000004,131,48,18,0,1941,2,2378,,,,0,,,18,10
2020-07-14,Wales,W92000004,136,63,23,1,455,2,3511,,,,0,,,21,9
2020-07-13,Wales,W92000004,140,50,24,2,1269,0,3110,,,,0,,,11,17
2020-07-12,Wales,W92000004,133,41,10,0,,0,2943,,,,0,,,16,14
2020-07-11,Wales,W92000004,127,76,12,1,,1,2879,,,,0,,,7,10
2020-07-10,Wales,W92000004,133,68,29,0,,0,2224,,,,0,,,10,17
2020-07-09,Wales,W92000004,172,75,22,1,,2,2632,,,,0,,,16,12
2020-07-08,Wales,W92000004,177,63,14,1,,4,2301,,,,0,,,13,10
2020-07-07,Wales,W92000004,181,64,29,1,,3,3625,,,,0,,,2,12
2020-07-06,Wales,W92000004,186,50,35,2,,0,3174,,,,0,,,8,13
2020-07-05,Wales,W92000004,187,63,12,2,,1,3054,,,,0,,,15,16
2020-07-04,Wales,W92000004,190,78,8,2,,5,3393,,,,0,,,34,15
2020-07-03,Wales,W92000004,198,65,19,0,,2,2949,,,,0,,,26,17
2020-07-02,Wales,W92000004,206,64,28,3,,8,2129,,,,0,,,41,19
