date,areaName,areaCode,newCasesBySpecimenDateAgeDemographics,newDeaths28DaysByDeathDateAgeDemographics
2021-09-18,England,E92000001,"[{'age': '00_04', 'cases': 506, 'rollingSum': 4121, 'rollingRate': 127.2}, {'age': '00_59', 'cases': 18353, 'rollingSum': 134001, 'rollingRate': 312.4}, {'age': '05_09', 'cases': 2351, 'rollingSum': 16706, 'rollingRate': 472.0}, {'age': '10_14', 'cases': 5121, 'rollingSum': 31108, 'rollingRate': 905.5}, {'age': '15_19', 'cases': 1980, 'rollingSum': 14641, 'rollingRate': 469.9}, {'age': '20_24', 'cases': 645, 'rollingSum': 6212, 'rollingRate': 178.9}, {'age': '25_29', 'cases': 837, 'rollingSum': 7487, 'rollingRate': 198.5}, {'age': '30_34', 'cases': 1012, 'rollingSum': 8629, 'rollingRate': 225.6}, {'age': '35_39', 'cases': 1213, 'rollingSum': 9506, 'rollingRate': 254.3}, {'age': '40_44', 'cases': 1474, 'rollingSum': 11136, 'rollingRate': 320.3}, {'age': '45_49', 'cases': 1253, 'rollingSum': 9377, 'rollingRate': 257.7}, {'age': '50_54', 'cases': 1106, 'rollingSum': 8403, 'rollingRate': 216.8}, {'age': '55_59', 'cases': 855, 'rollingSum': 6675, 'rollingRate': 177.4}, {'age': '60+', 'cases': 1899, 'rollingSum': 15696, 'rollingRate': 114.9}, {'age': '60_64', 'cases': 586, 'rollingSum': 4767, 'rollingRate': 149.1}, {'age': '65_69', 'cases': 435, 'rollingSum': 3526, 'rollingRate': 126.6}, {'age': '70_74', 'cases': 351, 'rollingSum': 2939, 'rollingRate': 104.4}, {'age': '75_79', 'cases': 234, 'rollingSum': 2050, 'rollingRate': 102.0}, {'age': '80_84', 'cases': 141, 'rollingSum': 1199, 'rollingRate': 82.7}, {'age': '85_89', 'cases': 101, 'rollingSum': 776, 'rollingRate': 87.6}, {'age': '90+', 'cases': 51, 'rollingSum': 439, 'rollingRate': 84.3}, {'age': 'unassigned', 'cases': 0, 'rollingSum': 57, 'rollingRate': None}]","[{'age': '00_04', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.0}, {'age': '00_59', 'deaths': 13, 'rollingSum': 77, 'rollingRate': 0.2}, {'age': '05_09', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '10_14', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '15_19', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '20_24', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.0}, {'age': '25_29', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.0}, {'age': '30_34', 'deaths': 1, 'rollingSum': 2, 'rollingRate': 0.1}, {'age': '35_39', 'deaths': 1, 'rollingSum': 7, 'rollingRate': 0.2}, {'age': '40_44', 'deaths': 0, 'rollingSum': 5, 'rollingRate': 0.1}, {'age': '45_49', 'deaths': 2, 'rollingSum': 7, 'rollingRate': 0.2}, {'age': '50_54', 'deaths': 3, 'rollingSum': 19, 'rollingRate': 0.5}, {'age': '55_59', 'deaths': 6, 'rollingSum': 34, 'rollingRate': 0.9}, {'age': '60+', 'deaths': 68, 'rollingSum': 594, 'rollingRate': 4.3}, {'age': '60_64', 'deaths': 4, 'rollingSum': 25, 'rollingRate': 0.8}, {'age': '65_69', 'deaths': 12, 'rollingSum': 71, 'rollingRate': 2.6}, {'age': '70_74', 'deaths': 10, 'rollingSum': 81, 'rollingRate': 2.9}, {'age': '75_79', 'deaths': 2, 'rollingSum': 91, 'rollingRate': 4.5}, {'age': '80_84', 'deaths': 17, 'rollingSum': 125, 'rollingRate': 8.6}, {'age': '85_89', 'deaths': 15, 'rollingSum': 96, 'rollingRate': 10.8}, {'age': '90+', 'deaths': 8, 'rollingSum': 105, 'rollingRate': 20.2}]"
2021-09-17,England,E92000001,"[{'age': '00_04', 'cases': 620, 'rollingSum': 4132, 'rollingRate': 127.6}, {'age': '00_59', 'cases': 19514, 'rollingSum': 130067, 'rollingRate': 303.3}, {'age': '05_09', 'cases': 2480, 'rollingSum': 16002, 'rollingRate': 452.1}, {'age': '10_14', 'cases': 4773, 'rollingSum': 28401, 'rollingRate': 826.7}, {'age': '15_19', 'cases': 2060, 'rollingSum': 14293, 'rollingRate': 458.7}, {'age': '20_24', 'cases': 824, 'rollingSum': 6381, 'rollingRate': 183.8}, {'age': '25_29', 'cases': 976, 'rollingSum': 7581, 'rollingRate': 201.0}, {'age': '30_34', 'cases': 1164, 'rollingSum': 8837, 'rollingRate': 231.1}, {'age': '35_39', 'cases': 1393, 'rollingSum': 9409, 'rollingRate': 251.7}, {'age': '40_44', 'cases': 1669, 'rollingSum': 10854, 'rollingRate': 312.2}, {'age': '45_49', 'cases': 1482, 'rollingSum': 9208, 'rollingRate': 253.1}, {'age': '50_54', 'cases': 1176, 'rollingSum': 8349, 'rollingRate': 215.4}, {'age': '55_59', 'cases': 897, 'rollingSum': 6620, 'rollingRate': 176.0}, {'age': '60+', 'cases': 2310, 'rollingSum': 15932, 'rollingRate': 116.6}, {'age': '60_64', 'cases': 725, 'rollingSum': 4819, 'rollingRate': 150.7}, {'age': '65_69', 'cases': 498, 'rollingSum': 3540, 'rollingRate': 127.1}, {'age': '70_74', 'cases': 435, 'rollingSum': 3003, 'rollingRate': 106.7}, {'age': '75_79', 'cases': 310, 'rollingSum': 2093, 'rollingRate': 104.1}, {'age': '80_84', 'cases': 169, 'rollingSum': 1234, 'rollingRate': 85.2}, {'age': '85_89', 'cases': 112, 'rollingSum': 795, 'rollingRate': 89.8}, {'age': '90+', 'cases': 61, 'rollingSum': 448, 'rollingRate': 86.0}, {'age': 'unassigned', 'cases': 10, 'rollingSum': 63, 'rollingRate': None}]","[{'age': '00_04', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.0}, {'age': '00_59', 'deaths': 13, 'rollingSum': 76, 'rollingRate': 0.2}, {'age': '05_09', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '10_14', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '15_19', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '20_24', 'deaths': 0, 'rollingSum': 2, 'rollingRate': 0.1}, {'age': '25_29', 'deaths': 1, 'rollingSum': 1, 'rollingRate': 0.0}, {'age': '30_34', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.0}, {'age': '35_39', 'deaths': 0, 'rollingSum': 7, 'rollingRate': 0.2}, {'age': '40_44', 'deaths': 1, 'rollingSum': 9, 'rollingRate': 0.3}, {'age': '45_49', 'deaths': 1, 'rollingSum': 6, 'rollingRate': 0.2}, {'age': '50_54', 'deaths': 5, 'rollingSum': 18, 'rollingRate': 0.5}, {'age': '55_59', 'deaths': 5, 'rollingSum': 31, 'rollingRate': 0.8}, {'age': '60+', 'deaths': 89, 'rollingSum': 612, 'rollingRate': 4.5}, {'age': '60_64', 'deaths': 5, 'rollingSum': 23, 'rollingRate': 0.7}, {'age': '65_69', 'deaths': 7, 'rollingSum': 64, 'rollingRate': 2.3}, {'age': '70_74', 'deaths': 10, 'rollingSum': 85, 'rollingRate': 3.0}, {'age': '75_79', 'deaths': 12, 'rollingSum': 101, 'rollingRate': 5.0}, {'age': '80_84', 'deaths': 21, 'rollingSum': 131, 'rollingRate': 9.0}, {'age': '85_89', 'deaths': 16, 'rollingSum': 98, 'rollingRate': 11.1}, {'age': '90+', 'deaths': 18, 'rollingSum': 110, 'rollingRate': 21.1}]"
2021-09-16,England,E92000001,"[{'age': '00_04', 'cases': 603, 'rollingSum': 4075, 'rollingRate': 125.8}, {'age': '00_59', 'cases': 19418, 'rollingSum': 128235, 'rollingRate': 299.0}, {'age': '05_09', 'cases': 2434, 'rollingSum': 15308, 'rollingRate': 432.5}, {'age': '10_14', 'cases': 4340, 'rollingSum': 26420, 'rollingRate': 769.0}, {'age': '15_19', 'cases': 2054, 'rollingSum': 14214, 'rollingRate': 456.2}, {'age': '20_24', 'cases': 875, 'rollingSum': 6786, 'rollingRate': 195.4}, {'age': '25_29', 'cases': 1099, 'rollingSum': 7913, 'rollingRate': 209.8}, {'age': '30_34', 'cases': 1320, 'rollingSum': 9059, 'rollingRate': 236.9}, {'age': '35_39', 'cases': 1456, 'rollingSum': 9373, 'rollingRate': 250.7}, {'age': '40_44', 'cases': 1679, 'rollingSum': 10724, 'rollingRate': 308.5}, {'age': '45_49', 'cases': 1325, 'rollingSum': 9043, 'rollingRate': 248.5}, {'age': '50_54', 'cases': 1238, 'rollingSum': 8487, 'rollingRate': 219.0}, {'age': '55_59', 'cases': 995, 'rollingSum': 6833, 'rollingRate': 181.6}, {'age': '60+', 'cases': 2254, 'rollingSum': 16411, 'rollingRate': 120.1}, {'age': '60_64', 'cases': 688, 'rollingSum': 4919, 'rollingRate': 153.9}, {'age': '65_69', 'cases': 509, 'rollingSum': 3630, 'rollingRate': 130.4}, {'age': '70_74', 'cases': 397, 'rollingSum': 3124, 'rollingRate': 111.0}, {'age': '75_79', 'cases': 314, 'rollingSum': 2163, 'rollingRate': 107.6}, {'age': '80_84', 'cases': 172, 'rollingSum': 1294, 'rollingRate': 89.3}, {'age': '85_89', 'cases': 114, 'rollingSum': 818, 'rollingRate': 92.4}, {'age': '90+', 'cases': 60, 'rollingSum': 463, 'rollingRate': 88.9}, {'age': 'unassigned', 'cases': 7, 'rollingSum': 62, 'rollingRate': None}]","[{'age': '00_04', 'deaths': 1, 'rollingSum': 1, 'rollingRate': 0.0}, {'age': '00_59', 'deaths': 12, 'rollingSum': 80, 'rollingRate': 0.2}, {'age': '05_09', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '10_14', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '15_19', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.0}, {'age': '20_24', 'deaths': 0, 'rollingSum': 2, 'rollingRate': 0.1}, {'age': '25_29', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '30_34', 'deaths': 0, 'rollingSum': 2, 'rollingRate': 0.1}, {'age': '35_39', 'deaths': 1, 'rollingSum': 7, 'rollingRate': 0.2}, {'age': '40_44', 'deaths': 1, 'rollingSum': 9, 'rollingRate': 0.3}, {'age': '45_49', 'deaths': 0, 'rollingSum': 6, 'rollingRate': 0.2}, {'age': '50_54', 'deaths': 0, 'rollingSum': 17, 'rollingRate': 0.4}, {'age': '55_59', 'deaths': 9, 'rollingSum': 35, 'rollingRate': 0.9}, {'age': '60+', 'deaths': 91, 'rollingSum': 612, 'rollingRate': 4.5}, {'age': '60_64', 'deaths': 5, 'rollingSum': 22, 'rollingRate': 0.7}, {'age': '65_69', 'deaths': 7, 'rollingSum': 63, 'rollingRate': 2.3}, {'age': '70_74', 'deaths': 11, 'rollingSum': 89, 'rollingRate': 3.2}, {'age': '75_79', 'deaths': 22, 'rollingSum': 101, 'rollingRate': 5.0}, {'age': '80_84', 'deaths': 19, 'rollingSum': 124, 'rollingRate': 8.6}, {'age': '85_89', 'deaths': 13, 'rollingSum': 107, 'rollingRate': 12.1}, {'age': '90+', 'deaths': 14, 'rollingSum': 106, 'rollingRate': 20.3}]"
2021-09-15,England,E92000001,"[{'age': '00_04', 'cases': 565, 'rollingSum': 4079, 'rollingRate': 125.9}, {'age': '00_59', 'cases': 19617, 'rollingSum': 129464, 'rollingRate': 301.9}, {'age': '05_09', 'cases': 2401, 'rollingSum': 14742, 'rollingRate': 416.5}, {'age': '10_14', 'cases': 4370, 'rollingSum': 25148, 'rollingRate': 732.0}, {'age': '15_19', 'cases': 2088, 'rollingSum': 14510, 'rollingRate': 465.7}, {'age': '20_24', 'cases': 975, 'rollingSum': 7378, 'rollingRate': 212.5}, {'age': '25_29', 'cases': 1093, 'rollingSum': 8498, 'rollingRate': 225.3}, {'age': '30_34', 'cases': 1290, 'rollingSum': 9362, 'rollingRate': 244.8}, {'age': '35_39', 'cases': 1418, 'rollingSum': 9609, 'rollingRate': 257.0}, {'age': '40_44', 'cases': 1719, 'rollingSum': 10896, 'rollingRate': 313.4}, {'age': '45_49', 'cases': 1433, 'rollingSum': 9328, 'rollingRate': 256.4}, {'age': '50_54', 'cases': 1271, 'rollingSum': 8826, 'rollingRate': 227.7}, {'age': '55_59', 'cases': 994, 'rollingSum': 7088, 'rollingRate': 188.4}, {'age': '60+', 'cases': 2251, 'rollingSum': 17377, 'rollingRate': 127.2}, {'age': '60_64', 'cases': 686, 'rollingSum': 5270, 'rollingRate': 164.9}, {'age': '65_69', 'cases': 487, 'rollingSum': 3796, 'rollingRate': 136.3}, {'age': '70_74', 'cases': 434, 'rollingSum': 3364, 'rollingRate': 119.5}, {'age': '75_79', 'cases': 271, 'rollingSum': 2261, 'rollingRate': 112.5}, {'age': '80_84', 'cases': 190, 'rollingSum': 1385, 'rollingRate': 95.6}, {'age': '85_89', 'cases': 117, 'rollingSum': 823, 'rollingRate': 93.0}, {'age': '90+', 'cases': 66, 'rollingSum': 478, 'rollingRate': 91.7}, {'age': 'unassigned', 'cases': 9, 'rollingSum': 71, 'rollingRate': None}]","[{'age': '00_04', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '00_59', 'deaths': 8, 'rollingSum': 81, 'rollingRate': 0.2}, {'age': '05_09', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '10_14', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '15_19', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.0}, {'age': '20_24', 'deaths': 0, 'rollingSum': 3, 'rollingRate': 0.1}, {'age': '25_29', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '30_34', 'deaths': 0, 'rollingSum': 2, 'rollingRate': 0.1}, {'age': '35_39', 'deaths': 1, 'rollingSum': 6, 'rollingRate': 0.2}, {'age': '40_44', 'deaths': 2, 'rollingSum': 12, 'rollingRate': 0.3}, {'age': '45_49', 'deaths': 1, 'rollingSum': 6, 'rollingRate': 0.2}, {'age': '50_54', 'deaths': 1, 'rollingSum': 19, 'rollingRate': 0.5}, {'age': '55_59', 'deaths': 3, 'rollingSum': 32, 'rollingRate': 0.9}, {'age': '60+', 'deaths': 87, 'rollingSum': 634, 'rollingRate': 4.6}, {'age': '60_64', 'deaths': 3, 'rollingSum': 23, 'rollingRate': 0.7}, {'age': '65_69', 'deaths': 15, 'rollingSum': 64, 'rollingRate': 2.3}, {'age': '70_74', 'deaths': 11, 'rollingSum': 95, 'rollingRate': 3.4}, {'age': '75_79', 'deaths': 15, 'rollingSum': 93, 'rollingRate': 4.6}, {'age': '80_84', 'deaths': 16, 'rollingSum': 132, 'rollingRate': 9.1}, {'age': '85_89', 'deaths': 15, 'rollingSum': 116, 'rollingRate': 13.1}, {'age': '90+', 'deaths': 12, 'rollingSum': 111, 'rollingRate': 21.3}]"
2021-09-14,England,E92000001,"[{'age': '00_04', 'cases': 629, 'rollingSum': 4159, 'rollingRate': 128.4}, {'age': '00_59', 'cases': 19727, 'rollingSum': 131599, 'rollingRate': 306.8}, {'age': '05_09', 'cases': 2503, 'rollingSum': 14324, 'rollingRate': 404.7}, {'age': '10_14', 'cases': 4435, 'rollingSum': 23844, 'rollingRate': 694.0}, {'age': '15_19', 'cases': 2146, 'rollingSum': 14988, 'rollingRate': 481.0}, {'age': '20_24', 'cases': 997, 'rollingSum': 7902, 'rollingRate': 227.6}, {'age': '25_29', 'cases': 1178, 'rollingSum': 9137, 'rollingRate': 242.3}, {'age': '30_34', 'cases': 1325, 'rollingSum': 9930, 'rollingRate': 259.6}, {'age': '35_39', 'cases': 1410, 'rollingSum': 10000, 'rollingRate': 267.5}, {'age': '40_44', 'cases': 1607, 'rollingSum': 11057, 'rollingRate': 318.1}, {'age': '45_49', 'cases': 1332, 'rollingSum': 9622, 'rollingRate': 264.4}, {'age': '50_54', 'cases': 1200, 'rollingSum': 9256, 'rollingRate': 238.8}, {'age': '55_59', 'cases': 965, 'rollingSum': 7380, 'rollingRate': 196.2}, {'age': '60+', 'cases': 2334, 'rollingSum': 18401, 'rollingRate': 134.7}, {'age': '60_64', 'cases': 674, 'rollingSum': 5623, 'rollingRate': 175.9}, {'age': '65_69', 'cases': 551, 'rollingSum': 4035, 'rollingRate': 144.9}, {'age': '70_74', 'cases': 428, 'rollingSum': 3513, 'rollingRate': 124.8}, {'age': '75_79', 'cases': 312, 'rollingSum': 2388, 'rollingRate': 118.8}, {'age': '80_84', 'cases': 190, 'rollingSum': 1467, 'rollingRate': 101.2}, {'age': '85_89', 'cases': 114, 'rollingSum': 859, 'rollingRate': 97.0}, {'age': '90+', 'cases': 65, 'rollingSum': 516, 'rollingRate': 99.0}, {'age': 'unassigned', 'cases': 15, 'rollingSum': 73, 'rollingRate': None}]","[{'age': '00_04', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.0}, {'age': '00_59', 'deaths': 12, 'rollingSum': 89, 'rollingRate': 0.2}, {'age': '05_09', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '10_14', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '15_19', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.0}, {'age': '20_24', 'deaths': 1, 'rollingSum': 3, 'rollingRate': 0.1}, {'age': '25_29', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '30_34', 'deaths': 1, 'rollingSum': 3, 'rollingRate': 0.1}, {'age': '35_39', 'deaths': 1, 'rollingSum': 8, 'rollingRate': 0.2}, {'age': '40_44', 'deaths': 1, 'rollingSum': 10, 'rollingRate': 0.3}, {'age': '45_49', 'deaths': 0, 'rollingSum': 8, 'rollingRate': 0.2}, {'age': '50_54', 'deaths': 2, 'rollingSum': 22, 'rollingRate': 0.6}, {'age': '55_59', 'deaths': 6, 'rollingSum': 33, 'rollingRate': 0.9}, {'age': '60+', 'deaths': 101, 'rollingSum': 638, 'rollingRate': 4.7}, {'age': '60_64', 'deaths': 5, 'rollingSum': 27, 'rollingRate': 0.8}, {'age': '65_69', 'deaths': 13, 'rollingSum': 60, 'rollingRate': 2.2}, {'age': '70_74', 'deaths': 17, 'rollingSum': 101, 'rollingRate': 3.6}, {'age': '75_79', 'deaths': 11, 'rollingSum': 87, 'rollingRate': 4.3}, {'age': '80_84', 'deaths': 24, 'rollingSum': 128, 'rollingRate': 8.8}, {'age': '85_89', 'deaths': 15, 'rollingSum': 120, 'rollingRate': 13.6}, {'age': '90+', 'deaths': 16, 'rollingSum': 115, 'rollingRate': 22.1}]"
2021-09-13,England,E92000001,"[{'age': '00_04', 'cases': 727, 'rollingSum': 4303, 'rollingRate': 132.8}, {'age': '00_59', 'cases': 21860, 'rollingSum': 135814, 'rollingRate': 316.7}, {'age': '05_09', 'cases': 2790, 'rollingSum': 14105, 'rollingRate': 398.5}, {'age': '10_14', 'cases': 4668, 'rollingSum': 23157, 'rollingRate': 674.0}, {'age': '15_19', 'cases': 2471, 'rollingSum': 15645, 'rollingRate': 502.1}, {'age': '20_24', 'cases': 1104, 'rollingSum': 8585, 'rollingRate': 247.2}, {'age': '25_29', 'cases': 1365, 'rollingSum': 9815, 'rollingRate': 260.2}, {'age': '30_34', 'cases': 1464, 'rollingSum': 10590, 'rollingRate': 276.9}, {'age': '35_39', 'cases': 1576, 'rollingSum': 10451, 'rollingRate': 279.6}, {'age': '40_44', 'cases': 1721, 'rollingSum': 11473, 'rollingRate': 330.0}, {'age': '45_49', 'cases': 1488, 'rollingSum': 10105, 'rollingRate': 277.7}, {'age': '50_54', 'cases': 1385, 'rollingSum': 9745, 'rollingRate': 251.5}, {'age': '55_59', 'cases': 1101, 'rollingSum': 7840, 'rollingRate': 208.4}, {'age': '60+', 'cases': 2698, 'rollingSum': 19446, 'rollingRate': 142.3}, {'age': '60_64', 'cases': 808, 'rollingSum': 5983, 'rollingRate': 187.2}, {'age': '65_69', 'cases': 586, 'rollingSum': 4191, 'rollingRate': 150.5}, {'age': '70_74', 'cases': 529, 'rollingSum': 3771, 'rollingRate': 134.0}, {'age': '75_79', 'cases': 348, 'rollingSum': 2519, 'rollingRate': 125.3}, {'age': '80_84', 'cases': 209, 'rollingSum': 1531, 'rollingRate': 105.6}, {'age': '85_89', 'cases': 130, 'rollingSum': 900, 'rollingRate': 101.7}, {'age': '90+', 'cases': 88, 'rollingSum': 551, 'rollingRate': 105.7}, {'age': 'unassigned', 'cases': 9, 'rollingSum': 68, 'rollingRate': None}]","[{'age': '00_04', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.0}, {'age': '00_59', 'deaths': 8, 'rollingSum': 89, 'rollingRate': 0.2}, {'age': '05_09', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '10_14', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '15_19', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.0}, {'age': '20_24', 'deaths': 0, 'rollingSum': 2, 'rollingRate': 0.1}, {'age': '25_29', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '30_34', 'deaths': 0, 'rollingSum': 3, 'rollingRate': 0.1}, {'age': '35_39', 'deaths': 1, 'rollingSum': 8, 'rollingRate': 0.2}, {'age': '40_44', 'deaths': 0, 'rollingSum': 12, 'rollingRate': 0.3}, {'age': '45_49', 'deaths': 2, 'rollingSum': 11, 'rollingRate': 0.3}, {'age': '50_54', 'deaths': 2, 'rollingSum': 21, 'rollingRate': 0.5}, {'age': '55_59', 'deaths': 3, 'rollingSum': 30, 'rollingRate': 0.8}, {'age': '60+', 'deaths': 65, 'rollingSum': 648, 'rollingRate': 4.7}, {'age': '60_64', 'deaths': 1, 'rollingSum': 27, 'rollingRate': 0.8}, {'age': '65_69', 'deaths': 4, 'rollingSum': 61, 'rollingRate': 2.2}, {'age': '70_74', 'deaths': 9, 'rollingSum': 99, 'rollingRate': 3.5}, {'age': '75_79', 'deaths': 16, 'rollingSum': 94, 'rollingRate': 4.7}, {'age': '80_84', 'deaths': 8, 'rollingSum': 121, 'rollingRate': 8.3}, {'age': '85_89', 'deaths': 9, 'rollingSum': 125, 'rollingRate': 14.1}, {'age': '90+', 'deaths': 18, 'rollingSum': 121, 'rollingRate': 23.2}]"
2021-09-12,England,E92000001,"[{'age': '00_04', 'cases': 471, 'rollingSum': 4499, 'rollingRate': 138.9}, {'age': '00_59', 'cases': 15512, 'rollingSum': 142464, 'rollingRate': 332.2}, {'age': '05_09', 'cases': 1747, 'rollingSum': 13835, 'rollingRate': 390.9}, {'age': '10_14', 'cases': 3401, 'rollingSum': 23002, 'rollingRate': 669.5}, {'age': '15_19', 'cases': 1842, 'rollingSum': 16822, 'rollingRate': 539.9}, {'age': '20_24', 'cases': 792, 'rollingSum': 9354, 'rollingRate': 269.4}, {'age': '25_29', 'cases': 939, 'rollingSum': 10595, 'rollingRate': 280.9}, {'age': '30_34', 'cases': 1054, 'rollingSum': 11392, 'rollingRate': 297.9}, {'age': '35_39', 'cases': 1040, 'rollingSum': 11102, 'rollingRate': 297.0}, {'age': '40_44', 'cases': 1267, 'rollingSum': 12147, 'rollingRate': 349.4}, {'age': '45_49', 'cases': 1064, 'rollingSum': 10802, 'rollingRate': 296.9}, {'age': '50_54', 'cases': 1027, 'rollingSum': 10519, 'rollingRate': 271.4}, {'age': '55_59', 'cases': 868, 'rollingSum': 8395, 'rollingRate': 223.2}, {'age': '60+', 'cases': 1950, 'rollingSum': 20576, 'rollingRate': 150.6}, {'age': '60_64', 'cases': 600, 'rollingSum': 6418, 'rollingRate': 200.8}, {'age': '65_69', 'cases': 460, 'rollingSum': 4486, 'rollingRate': 161.1}, {'age': '70_74', 'cases': 365, 'rollingSum': 3934, 'rollingRate': 139.8}, {'age': '75_79', 'cases': 261, 'rollingSum': 2624, 'rollingRate': 130.5}, {'age': '80_84', 'cases': 128, 'rollingSum': 1604, 'rollingRate': 110.7}, {'age': '85_89', 'cases': 88, 'rollingSum': 961, 'rollingRate': 108.5}, {'age': '90+', 'cases': 48, 'rollingSum': 549, 'rollingRate': 105.4}, {'age': 'unassigned', 'cases': 7, 'rollingSum': 64, 'rollingRate': None}]","[{'age': '00_04', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.0}, {'age': '00_59', 'deaths': 11, 'rollingSum': 99, 'rollingRate': 0.2}, {'age': '05_09', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '10_14', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '15_19', 'deaths': 0, 'rollingSum': 1, 'rollingRate': 0.0}, {'age': '20_24', 'deaths': 0, 'rollingSum': 2, 'rollingRate': 0.1}, {'age': '25_29', 'deaths': 0, 'rollingSum': 0, 'rollingRate': 0.0}, {'age': '30_34', 'deaths': 0, 'rollingSum': 3, 'rollingRate': 0.1}, {'age': '35_39', 'deaths': 2, 'rollingSum': 8, 'rollingRate': 0.2}, {'age': '40_44', 'deaths': 0, 'rollingSum': 13, 'rollingRate': 0.4}, {'age': '45_49', 'deaths': 1, 'rollingSum': 12, 'rollingRate': 0.3}, {'age': '50_54', 'deaths': 6, 'rollingSum': 24, 'rollingRate': 0.6}, {'age': '55_59', 'deaths': 2, 'rollingSum': 35, 'rollingRate': 0.9}, {'age': '60+', 'deaths': 93, 'rollingSum': 685, 'rollingRate': 5.0}, {'age': '60_64', 'deaths': 2, 'rollingSum': 32, 'rollingRate': 1.0}, {'age': '65_69', 'deaths': 13, 'rollingSum': 62, 'rollingRate': 2.2}, {'age': '70_74', 'deaths': 13, 'rollingSum': 105, 'rollingRate': 3.7}, {'age': '75_79', 'deaths': 13, 'rollingSum': 99, 'rollingRate': 4.9}, {'age': '80_84', 'deaths': 20, 'rollingSum': 133, 'rollingRate': 9.2}, {'age': '85_89', 'deaths': 13, 'rollingSum': 133, 'rollingRate': 15.0}, {'age': '90+', 'deaths': 19, 'rollingSum': 121, 'rollingRate': 23.2}]"
